,move
57769,DOWN
57770,DOWN
57771,DOWN
57772,DOWN
57773,DOWN
57774,DOWN
57775,DOWN
57776,DOWN
57777,DOWN
57778,DOWN
57779,DOWN
57780,DOWN
57781,DOWN
57782,DOWN
57783,DOWN
57784,DOWN
57785,DOWN
57786,DOWN
57787,DOWN
57788,DOWN
57789,DOWN
57790,DOWN
57791,DOWN
57792,DOWN
57793,DOWN
57794,DOWN
57795,DOWN
57796,DOWN
57797,DOWN
57798,DOWN
57799,DOWN
57800,DOWN
57801,DOWN
57802,DOWN
57803,DOWN
57804,DOWN
57805,DOWN
57806,DOWN
57807,DOWN
57808,DOWN
57809,DOWN
57810,DOWN
57811,DOWN
57812,DOWN
57813,DOWN
57814,DOWN
57815,DOWN
57816,DOWN
57817,DOWN
57818,DOWN
57819,DOWN
57820,DOWN
57821,DOWN
57822,DOWN
57823,DOWN
57824,DOWN
57825,DOWN
57826,DOWN
57827,DOWN
57828,DOWN
57829,DOWN
57830,DOWN
57831,DOWN
57832,DOWN
57833,DOWN
57834,DOWN
57835,DOWN
57836,DOWN
57837,DOWN
57838,DOWN
57839,DOWN
57840,DOWN
57841,DOWN
57842,DOWN
57843,DOWN
57844,DOWN
57845,DOWN
57846,DOWN
57847,DOWN
57848,DOWN
57849,DOWN
57850,DOWN
57851,DOWN
57852,DOWN
57853,DOWN
57854,DOWN
57855,DOWN
57856,DOWN
57857,DOWN
57858,DOWN
57859,DOWN
57860,DOWN
57861,DOWN
57862,DOWN
57863,DOWN
57864,DOWN
57865,DOWN
57866,DOWN
57867,DOWN
57868,DOWN
57869,DOWN
57870,DOWN
57871,DOWN
57872,DOWN
57873,DOWN
57874,DOWN
57875,DOWN
57876,DOWN
57877,DOWN
57878,DOWN
57879,DOWN
57880,DOWN
57881,DOWN
57882,DOWN
57883,DOWN
57884,DOWN
57885,DOWN
57886,DOWN
57887,DOWN
57888,DOWN
57889,DOWN
57890,DOWN
57891,DOWN
57892,DOWN
57893,DOWN
57894,DOWN
57895,DOWN
57896,DOWN
57897,DOWN
57898,DOWN
57899,DOWN
57900,DOWN
57901,DOWN
57902,DOWN
57903,DOWN
57904,DOWN
57905,DOWN
57906,DOWN
57907,DOWN
57908,DOWN
57909,DOWN
57910,DOWN
57911,DOWN
57912,DOWN
57913,DOWN
57914,DOWN
57915,DOWN
57916,DOWN
57917,DOWN
57918,DOWN
57919,DOWN
57920,DOWN
57921,DOWN
57922,DOWN
57923,DOWN
57924,DOWN
57925,DOWN
57926,DOWN
57927,DOWN
57928,DOWN
57929,DOWN
57930,DOWN
57931,DOWN
57932,DOWN
57933,DOWN
57934,DOWN
57935,DOWN
57936,DOWN
57937,DOWN
57938,DOWN
57939,DOWN
57940,DOWN
57941,DOWN
57942,DOWN
57943,DOWN
57944,DOWN
57945,DOWN
57946,DOWN
57947,DOWN
57948,DOWN
57949,DOWN
57950,DOWN
57951,DOWN
57952,DOWN
57953,DOWN
57954,DOWN
57955,DOWN
57956,DOWN
57957,DOWN
57958,DOWN
57959,DOWN
57960,DOWN
57961,DOWN
57962,DOWN
57963,DOWN
57964,DOWN
57965,DOWN
57966,DOWN
57967,DOWN
57968,DOWN
57969,DOWN
57970,DOWN
57971,DOWN
57972,DOWN
57973,DOWN
57974,DOWN
57975,DOWN
57976,DOWN
57977,DOWN
57978,DOWN
57979,DOWN
57980,DOWN
57981,DOWN
57982,DOWN
57983,DOWN
57984,DOWN
57985,DOWN
57986,DOWN
57987,DOWN
57988,DOWN
57989,DOWN
57990,DOWN
57991,DOWN
57992,DOWN
57993,DOWN
57994,DOWN
57995,DOWN
57996,DOWN
57997,DOWN
57998,DOWN
57999,DOWN
58000,DOWN
58001,DOWN
58002,DOWN
58003,DOWN
58004,DOWN
58005,DOWN
58006,DOWN
58007,DOWN
58008,DOWN
58009,DOWN
58010,DOWN
58011,DOWN
58012,DOWN
58013,DOWN
58014,DOWN
58015,DOWN
58016,DOWN
58017,DOWN
58018,DOWN
58019,DOWN
58020,DOWN
58021,DOWN
58022,DOWN
58023,DOWN
58024,DOWN
58025,DOWN
58026,DOWN
58027,DOWN
58028,DOWN
58029,DOWN
58030,DOWN
58031,DOWN
58032,DOWN
58033,DOWN
58034,DOWN
58035,DOWN
58036,DOWN
58037,DOWN
58038,DOWN
58039,DOWN
58040,DOWN
58041,DOWN
58042,DOWN
58043,DOWN
58044,DOWN
58045,DOWN
58046,DOWN
58047,DOWN
58048,DOWN
58049,DOWN
58050,DOWN
58051,DOWN
58052,DOWN
58053,DOWN
58054,DOWN
58055,DOWN
58056,DOWN
58057,DOWN
58058,DOWN
58059,DOWN
58060,DOWN
58061,DOWN
58062,DOWN
58063,DOWN
58064,DOWN
58065,DOWN
58066,DOWN
58067,DOWN
58068,DOWN
58069,DOWN
58070,DOWN
58071,DOWN
58072,DOWN
58073,DOWN
58074,DOWN
58075,DOWN
58076,DOWN
58077,DOWN
58078,DOWN
58079,DOWN
58080,DOWN
58081,DOWN
58082,DOWN
58083,DOWN
58084,DOWN
58085,DOWN
58086,DOWN
58087,DOWN
58088,DOWN
58089,DOWN
58090,DOWN
58091,DOWN
58092,DOWN
58093,DOWN
58094,DOWN
58095,DOWN
58096,DOWN
58097,DOWN
58098,DOWN
58099,DOWN
58100,DOWN
58101,DOWN
58102,DOWN
58103,DOWN
58104,DOWN
58105,DOWN
58106,DOWN
58107,DOWN
58108,DOWN
58109,DOWN
58110,DOWN
58111,DOWN
58112,DOWN
58113,DOWN
58114,DOWN
58115,DOWN
58116,DOWN
58117,DOWN
58118,DOWN
58119,DOWN
58120,DOWN
58121,DOWN
58122,DOWN
58123,DOWN
58124,DOWN
58125,DOWN
58126,DOWN
58127,DOWN
58128,DOWN
58129,DOWN
58130,DOWN
58131,DOWN
58132,DOWN
58133,DOWN
58134,DOWN
58135,DOWN
58136,DOWN
58137,DOWN
58138,DOWN
58139,DOWN
58140,DOWN
58141,DOWN
58142,DOWN
58143,DOWN
58144,DOWN
58145,DOWN
58146,DOWN
58147,DOWN
58148,DOWN
58149,DOWN
58150,DOWN
58151,DOWN
58152,DOWN
58153,DOWN
58154,DOWN
58155,DOWN
58156,DOWN
58157,DOWN
58158,DOWN
58159,DOWN
58160,DOWN
58161,DOWN
58162,DOWN
58163,DOWN
58164,DOWN
58165,DOWN
58166,DOWN
58167,DOWN
58168,DOWN
58169,DOWN
58170,DOWN
58171,DOWN
58172,DOWN
58173,DOWN
58174,DOWN
58175,DOWN
58176,DOWN
58177,DOWN
58178,DOWN
58179,DOWN
58180,DOWN
58181,DOWN
58182,DOWN
58183,DOWN
58184,DOWN
58185,DOWN
58186,DOWN
58187,DOWN
58188,DOWN
58189,DOWN
58190,DOWN
58191,DOWN
58192,DOWN
58193,DOWN
58194,DOWN
58195,DOWN
58196,DOWN
58197,DOWN
58198,DOWN
58199,DOWN
58200,DOWN
58201,DOWN
58202,DOWN
58203,DOWN
58204,DOWN
58205,DOWN
58206,DOWN
58207,DOWN
58208,DOWN
58209,DOWN
58210,DOWN
58211,DOWN
58212,DOWN
58213,DOWN
58214,DOWN
58215,DOWN
58216,DOWN
58217,DOWN
58218,DOWN
58219,DOWN
58220,DOWN
58221,DOWN
58222,DOWN
58223,DOWN
58224,DOWN
58225,DOWN
58226,DOWN
58227,DOWN
58228,DOWN
58229,DOWN
58230,DOWN
58231,DOWN
58232,DOWN
58233,DOWN
58234,DOWN
58235,DOWN
58236,DOWN
58237,DOWN
58238,DOWN
58239,DOWN
58240,DOWN
58241,DOWN
58242,DOWN
58243,DOWN
58244,DOWN
58245,DOWN
58246,DOWN
58247,DOWN
58248,DOWN
58249,DOWN
58250,DOWN
58251,DOWN
58252,DOWN
58253,DOWN
58254,DOWN
58255,DOWN
58256,DOWN
58257,DOWN
58258,DOWN
58259,DOWN
58260,DOWN
58261,DOWN
58262,DOWN
58263,DOWN
58264,DOWN
58265,DOWN
58266,DOWN
58267,DOWN
58268,DOWN
58269,DOWN
58270,DOWN
58271,DOWN
58272,DOWN
58273,DOWN
58274,DOWN
58275,DOWN
58276,DOWN
58277,DOWN
58278,DOWN
58279,DOWN
58280,DOWN
58281,DOWN
58282,DOWN
58283,DOWN
58284,DOWN
58285,DOWN
58286,DOWN
58287,DOWN
58288,DOWN
58289,DOWN
58290,DOWN
58291,DOWN
58292,DOWN
58293,DOWN
58294,DOWN
58295,DOWN
58296,DOWN
58297,DOWN
58298,DOWN
58299,DOWN
58300,DOWN
58301,DOWN
58302,DOWN
58303,DOWN
58304,DOWN
58305,DOWN
58306,DOWN
58307,DOWN
58308,DOWN
58309,DOWN
58310,DOWN
58311,DOWN
58312,DOWN
58313,DOWN
58314,DOWN
58315,DOWN
58316,DOWN
58317,DOWN
58318,DOWN
58319,DOWN
58320,DOWN
58321,DOWN
58322,DOWN
58323,DOWN
58324,DOWN
58325,DOWN
58326,DOWN
58327,DOWN
58328,DOWN
58329,DOWN
58330,DOWN
58331,DOWN
58332,DOWN
58333,DOWN
58334,DOWN
58335,DOWN
58336,DOWN
58337,DOWN
58338,DOWN
58339,DOWN
58340,DOWN
58341,DOWN
58342,DOWN
58343,DOWN
58344,DOWN
58345,DOWN
58346,DOWN
58347,DOWN
58348,DOWN
58349,DOWN
58350,DOWN
58351,DOWN
58352,DOWN
58353,DOWN
58354,DOWN
58355,DOWN
58356,DOWN
58357,DOWN
58358,DOWN
58359,DOWN
58360,DOWN
58361,DOWN
58362,DOWN
58363,DOWN
58364,DOWN
58365,DOWN
58366,DOWN
58367,DOWN
58368,DOWN
58369,DOWN
58370,DOWN
58371,DOWN
58372,DOWN
58373,DOWN
58374,DOWN
58375,DOWN
58376,DOWN
58377,DOWN
58378,DOWN
58379,DOWN
58380,DOWN
58381,DOWN
58382,DOWN
58383,DOWN
58384,DOWN
58385,DOWN
58386,DOWN
58387,DOWN
58388,DOWN
58389,DOWN
58390,DOWN
58391,DOWN
58392,DOWN
58393,DOWN
58394,DOWN
58395,DOWN
58396,DOWN
58397,DOWN
58398,DOWN
58399,DOWN
58400,DOWN
58401,DOWN
58402,DOWN
58403,DOWN
58404,DOWN
58405,DOWN
58406,DOWN
58407,DOWN
58408,DOWN
58409,DOWN
58410,DOWN
58411,DOWN
58412,DOWN
58413,DOWN
58414,DOWN
58415,DOWN
58416,DOWN
58417,DOWN
58418,DOWN
58419,DOWN
58420,DOWN
58421,DOWN
58422,DOWN
58423,DOWN
58424,DOWN
58425,DOWN
58426,DOWN
58427,DOWN
58428,DOWN
58429,DOWN
58430,DOWN
58431,DOWN
58432,DOWN
58433,DOWN
58434,DOWN
58435,DOWN
58436,DOWN
58437,DOWN
58438,DOWN
58439,DOWN
58440,DOWN
58441,DOWN
58442,DOWN
58443,DOWN
58444,DOWN
58445,DOWN
58446,DOWN
58447,DOWN
58448,DOWN
58449,DOWN
58450,DOWN
58451,DOWN
58452,DOWN
58453,DOWN
58454,DOWN
58455,DOWN
58456,DOWN
58457,DOWN
58458,DOWN
58459,DOWN
58460,DOWN
58461,DOWN
58462,DOWN
58463,DOWN
58464,DOWN
58465,DOWN
58466,DOWN
58467,DOWN
58468,DOWN
58469,DOWN
58470,DOWN
58471,DOWN
58472,DOWN
58473,DOWN
58474,DOWN
58475,DOWN
58476,DOWN
58477,DOWN
58478,DOWN
58479,DOWN
58480,DOWN
58481,DOWN
58482,DOWN
58483,DOWN
58484,DOWN
58485,DOWN
58486,DOWN
58487,DOWN
58488,DOWN
58489,DOWN
58490,DOWN
58491,DOWN
58492,DOWN
58493,DOWN
58494,DOWN
58495,DOWN
58496,DOWN
58497,DOWN
58498,DOWN
58499,DOWN
58500,DOWN
58501,DOWN
58502,DOWN
58503,DOWN
58504,DOWN
58505,DOWN
58506,DOWN
58507,DOWN
58508,DOWN
58509,DOWN
58510,DOWN
58511,DOWN
58512,DOWN
58513,DOWN
58514,DOWN
58515,DOWN
58516,DOWN
58517,DOWN
58518,DOWN
58519,DOWN
58520,DOWN
58521,DOWN
58522,DOWN
58523,DOWN
58524,DOWN
58525,DOWN
58526,DOWN
58527,DOWN
58528,DOWN
58529,DOWN
58530,DOWN
58531,DOWN
58532,DOWN
58533,DOWN
58534,DOWN
58535,DOWN
58536,DOWN
58537,DOWN
58538,DOWN
58539,DOWN
58540,DOWN
58541,DOWN
58542,DOWN
58543,DOWN
58544,DOWN
58545,DOWN
58546,DOWN
58547,DOWN
58548,DOWN
58549,DOWN
58550,DOWN
58551,DOWN
58552,DOWN
58553,DOWN
58554,DOWN
58555,DOWN
58556,DOWN
58557,DOWN
58558,DOWN
58559,DOWN
58560,DOWN
58561,DOWN
58562,DOWN
58563,DOWN
58564,DOWN
58565,DOWN
58566,DOWN
58567,DOWN
58568,DOWN
58569,DOWN
58570,DOWN
58571,DOWN
58572,DOWN
58573,DOWN
58574,DOWN
58575,DOWN
58576,DOWN
58577,DOWN
58578,DOWN
58579,DOWN
58580,DOWN
58581,DOWN
58582,DOWN
58583,DOWN
58584,DOWN
58585,DOWN
58586,DOWN
58587,DOWN
58588,DOWN
58589,DOWN
58590,DOWN
58591,DOWN
58592,DOWN
58593,DOWN
58594,DOWN
58595,DOWN
58596,DOWN
58597,DOWN
58598,DOWN
58599,DOWN
58600,DOWN
58601,DOWN
58602,DOWN
58603,DOWN
58604,DOWN
58605,DOWN
58606,DOWN
58607,DOWN
58608,DOWN
58609,DOWN
58610,DOWN
58611,DOWN
58612,DOWN
58613,DOWN
58614,DOWN
58615,DOWN
58616,DOWN
58617,DOWN
58618,DOWN
58619,DOWN
58620,DOWN
58621,DOWN
58622,DOWN
58623,DOWN
58624,DOWN
58625,DOWN
58626,DOWN
58627,DOWN
58628,DOWN
58629,DOWN
58630,DOWN
58631,DOWN
58632,DOWN
58633,DOWN
58634,DOWN
58635,DOWN
58636,DOWN
58637,DOWN
58638,DOWN
58639,DOWN
58640,DOWN
58641,DOWN
58642,DOWN
58643,DOWN
58644,DOWN
58645,DOWN
58646,DOWN
58647,DOWN
58648,DOWN
58649,DOWN
58650,DOWN
58651,DOWN
58652,DOWN
58653,DOWN
58654,DOWN
58655,DOWN
58656,DOWN
58657,DOWN
58658,DOWN
58659,DOWN
58660,DOWN
58661,DOWN
58662,DOWN
58663,DOWN
58664,DOWN
58665,DOWN
58666,DOWN
58667,DOWN
58668,DOWN
58669,DOWN
58670,DOWN
58671,DOWN
58672,DOWN
58673,DOWN
58674,DOWN
58675,DOWN
58676,DOWN
58677,DOWN
58678,DOWN
58679,DOWN
58680,DOWN
58681,DOWN
58682,DOWN
58683,DOWN
58684,DOWN
58685,DOWN
58686,DOWN
58687,DOWN
58688,DOWN
58689,DOWN
58690,DOWN
58691,DOWN
58692,DOWN
58693,DOWN
58694,DOWN
58695,DOWN
58696,DOWN
58697,DOWN
58698,DOWN
58699,DOWN
58700,DOWN
58701,DOWN
58702,DOWN
58703,DOWN
58704,DOWN
58705,DOWN
58706,DOWN
58707,DOWN
58708,DOWN
58709,DOWN
58710,DOWN
58711,DOWN
58712,DOWN
58713,DOWN
58714,DOWN
58715,DOWN
58716,DOWN
58717,DOWN
58718,DOWN
58719,DOWN
58720,DOWN
58721,DOWN
58722,DOWN
58723,DOWN
58724,DOWN
58725,DOWN
58726,DOWN
58727,DOWN
58728,DOWN
58729,DOWN
58730,DOWN
58731,DOWN
58732,DOWN
58733,DOWN
58734,DOWN
58735,DOWN
58736,DOWN
58737,DOWN
58738,DOWN
58739,DOWN
58740,DOWN
58741,DOWN
58742,DOWN
58743,DOWN
58744,DOWN
58745,DOWN
58746,DOWN
58747,DOWN
58748,DOWN
58749,DOWN
58750,DOWN
58751,DOWN
58752,DOWN
58753,DOWN
58754,DOWN
58755,DOWN
58756,DOWN
58757,DOWN
58758,DOWN
58759,DOWN
58760,DOWN
58761,DOWN
58762,DOWN
58763,DOWN
58764,DOWN
58765,DOWN
58766,DOWN
58767,DOWN
58768,DOWN
58769,DOWN
58770,DOWN
58771,DOWN
58772,DOWN
58773,DOWN
58774,DOWN
58775,DOWN
58776,DOWN
58777,DOWN
58778,DOWN
58779,DOWN
58780,DOWN
58781,DOWN
58782,DOWN
58783,DOWN
58784,DOWN
58785,DOWN
58786,DOWN
58787,DOWN
58788,DOWN
58789,DOWN
58790,DOWN
58791,DOWN
58792,DOWN
58793,DOWN
58794,DOWN
58795,DOWN
58796,DOWN
58797,DOWN
58798,DOWN
58799,DOWN
58800,DOWN
58801,DOWN
58802,DOWN
58803,DOWN
58804,DOWN
58805,DOWN
58806,DOWN
58807,DOWN
58808,DOWN
58809,DOWN
58810,DOWN
58811,DOWN
58812,DOWN
58813,DOWN
58814,DOWN
58815,DOWN
58816,DOWN
58817,DOWN
58818,DOWN
58819,DOWN
58820,DOWN
58821,DOWN
58822,DOWN
58823,DOWN
58824,DOWN
58825,DOWN
58826,DOWN
58827,DOWN
58828,DOWN
58829,DOWN
58830,DOWN
58831,DOWN
58832,DOWN
58833,DOWN
58834,DOWN
58835,DOWN
58836,DOWN
58837,DOWN
58838,DOWN
58839,DOWN
58840,DOWN
58841,DOWN
58842,DOWN
58843,DOWN
58844,DOWN
58845,DOWN
58846,DOWN
58847,DOWN
58848,DOWN
58849,DOWN
58850,DOWN
58851,DOWN
58852,DOWN
58853,DOWN
58854,DOWN
58855,DOWN
58856,DOWN
58857,DOWN
58858,DOWN
58859,DOWN
58860,DOWN
58861,DOWN
58862,DOWN
58863,DOWN
58864,DOWN
58865,DOWN
58866,DOWN
58867,DOWN
58868,DOWN
58869,DOWN
58870,DOWN
58871,DOWN
58872,DOWN
58873,DOWN
58874,DOWN
58875,DOWN
58876,DOWN
58877,DOWN
58878,DOWN
58879,DOWN
58880,DOWN
58881,DOWN
58882,DOWN
58883,DOWN
58884,DOWN
58885,DOWN
58886,DOWN
58887,DOWN
58888,DOWN
58889,DOWN
58890,DOWN
58891,DOWN
58892,DOWN
58893,DOWN
58894,DOWN
58895,DOWN
58896,DOWN
58897,DOWN
58898,DOWN
58899,DOWN
58900,DOWN
58901,DOWN
58902,DOWN
58903,DOWN
58904,DOWN
58905,DOWN
58906,DOWN
58907,DOWN
58908,DOWN
58909,DOWN
58910,DOWN
58911,DOWN
58912,DOWN
58913,DOWN
58914,DOWN
58915,DOWN
58916,DOWN
58917,DOWN
58918,DOWN
58919,DOWN
58920,DOWN
58921,DOWN
58922,DOWN
58923,DOWN
58924,DOWN
58925,DOWN
58926,DOWN
58927,DOWN
58928,DOWN
58929,DOWN
58930,DOWN
58931,DOWN
58932,DOWN
58933,DOWN
58934,DOWN
58935,DOWN
58936,DOWN
58937,DOWN
58938,DOWN
58939,DOWN
58940,DOWN
58941,DOWN
58942,DOWN
58943,DOWN
58944,DOWN
58945,DOWN
58946,DOWN
58947,DOWN
58948,DOWN
58949,DOWN
58950,DOWN
58951,DOWN
58952,DOWN
58953,DOWN
58954,DOWN
58955,DOWN
58956,DOWN
58957,DOWN
58958,DOWN
58959,DOWN
58960,DOWN
58961,DOWN
58962,DOWN
58963,DOWN
58964,DOWN
58965,DOWN
58966,DOWN
58967,DOWN
58968,DOWN
58969,DOWN
58970,DOWN
58971,DOWN
58972,DOWN
58973,DOWN
58974,DOWN
58975,DOWN
58976,DOWN
58977,DOWN
58978,DOWN
58979,DOWN
58980,DOWN
58981,DOWN
58982,DOWN
58983,DOWN
58984,DOWN
58985,DOWN
58986,DOWN
58987,DOWN
58988,DOWN
58989,DOWN
58990,DOWN
58991,DOWN
58992,DOWN
58993,DOWN
58994,DOWN
58995,DOWN
58996,DOWN
58997,DOWN
58998,DOWN
58999,DOWN
59000,DOWN
59001,DOWN
59002,DOWN
59003,DOWN
59004,DOWN
59005,DOWN
59006,DOWN
59007,DOWN
59008,DOWN
59009,DOWN
59010,DOWN
59011,DOWN
59012,DOWN
59013,DOWN
59014,DOWN
59015,DOWN
59016,DOWN
59017,DOWN
59018,DOWN
59019,DOWN
59020,DOWN
59021,DOWN
59022,DOWN
59023,DOWN
59024,DOWN
59025,DOWN
59026,DOWN
59027,DOWN
59028,DOWN
59029,DOWN
59030,DOWN
59031,DOWN
59032,DOWN
59033,DOWN
59034,DOWN
59035,DOWN
59036,DOWN
59037,DOWN
59038,DOWN
59039,DOWN
59040,DOWN
59041,DOWN
59042,DOWN
59043,DOWN
59044,DOWN
59045,DOWN
59046,DOWN
59047,DOWN
59048,DOWN
59049,DOWN
59050,DOWN
59051,DOWN
59052,DOWN
59053,DOWN
59054,DOWN
59055,DOWN
59056,DOWN
59057,DOWN
59058,DOWN
59059,DOWN
59060,DOWN
59061,DOWN
59062,DOWN
59063,DOWN
59064,DOWN
59065,DOWN
59066,DOWN
59067,DOWN
59068,DOWN
59069,DOWN
59070,DOWN
59071,DOWN
59072,DOWN
59073,DOWN
59074,DOWN
59075,DOWN
59076,DOWN
59077,DOWN
59078,DOWN
59079,DOWN
59080,DOWN
59081,DOWN
59082,DOWN
59083,DOWN
59084,DOWN
59085,DOWN
59086,DOWN
59087,DOWN
59088,DOWN
59089,DOWN
59090,DOWN
59091,DOWN
59092,DOWN
59093,DOWN
59094,DOWN
59095,DOWN
59096,DOWN
59097,DOWN
59098,DOWN
59099,DOWN
59100,DOWN
59101,DOWN
59102,DOWN
59103,DOWN
59104,DOWN
59105,DOWN
59106,DOWN
59107,DOWN
59108,DOWN
59109,DOWN
59110,DOWN
59111,DOWN
59112,DOWN
59113,DOWN
59114,DOWN
59115,DOWN
59116,DOWN
59117,DOWN
59118,DOWN
59119,DOWN
59120,DOWN
59121,DOWN
59122,DOWN
59123,DOWN
59124,DOWN
59125,DOWN
59126,DOWN
59127,DOWN
59128,DOWN
59129,DOWN
59130,DOWN
59131,DOWN
59132,DOWN
59133,DOWN
59134,DOWN
59135,DOWN
59136,DOWN
59137,DOWN
59138,DOWN
59139,DOWN
59140,DOWN
59141,DOWN
59142,DOWN
59143,DOWN
59144,DOWN
59145,DOWN
59146,DOWN
59147,DOWN
59148,DOWN
59149,DOWN
59150,DOWN
59151,DOWN
59152,DOWN
59153,DOWN
59154,DOWN
59155,DOWN
59156,DOWN
59157,DOWN
59158,DOWN
59159,DOWN
59160,DOWN
59161,DOWN
59162,DOWN
59163,DOWN
59164,DOWN
59165,DOWN
59166,DOWN
59167,DOWN
59168,DOWN
59169,DOWN
59170,DOWN
59171,DOWN
59172,DOWN
59173,DOWN
59174,DOWN
59175,DOWN
59176,DOWN
59177,DOWN
59178,DOWN
59179,DOWN
59180,DOWN
59181,DOWN
59182,DOWN
59183,DOWN
59184,DOWN
59185,DOWN
59186,DOWN
59187,DOWN
59188,DOWN
59189,DOWN
59190,DOWN
59191,DOWN
59192,DOWN
59193,DOWN
59194,DOWN
59195,DOWN
59196,DOWN
59197,DOWN
59198,DOWN
59199,DOWN
59200,DOWN
59201,DOWN
59202,DOWN
59203,DOWN
59204,DOWN
59205,DOWN
59206,DOWN
59207,DOWN
59208,DOWN
59209,DOWN
59210,DOWN
59211,DOWN
59212,DOWN
59213,DOWN
59214,DOWN
59215,DOWN
59216,DOWN
59217,DOWN
59218,DOWN
59219,DOWN
59220,DOWN
59221,DOWN
59222,DOWN
59223,DOWN
59224,DOWN
59225,DOWN
59226,DOWN
59227,DOWN
59228,DOWN
59229,DOWN
59230,DOWN
59231,DOWN
59232,DOWN
59233,DOWN
59234,DOWN
59235,DOWN
59236,DOWN
59237,DOWN
59238,DOWN
59239,DOWN
59240,DOWN
59241,DOWN
59242,DOWN
59243,DOWN
59244,DOWN
59245,DOWN
59246,DOWN
59247,DOWN
59248,DOWN
59249,DOWN
59250,DOWN
59251,DOWN
59252,DOWN
59253,DOWN
59254,DOWN
59255,DOWN
59256,DOWN
59257,DOWN
59258,DOWN
59259,DOWN
59260,DOWN
59261,DOWN
59262,DOWN
59263,DOWN
59264,DOWN
59265,DOWN
59266,DOWN
59267,DOWN
59268,DOWN
59269,DOWN
59270,DOWN
59271,DOWN
59272,DOWN
59273,DOWN
59274,DOWN
59275,DOWN
59276,DOWN
59277,DOWN
59278,DOWN
59279,DOWN
59280,DOWN
59281,DOWN
59282,DOWN
59283,DOWN
59284,DOWN
59285,DOWN
59286,DOWN
59287,DOWN
59288,DOWN
59289,DOWN
59290,DOWN
59291,DOWN
59292,DOWN
59293,DOWN
59294,DOWN
59295,DOWN
59296,DOWN
59297,DOWN
59298,DOWN
59299,DOWN
59300,DOWN
59301,DOWN
59302,DOWN
59303,DOWN
59304,DOWN
59305,DOWN
59306,DOWN
59307,DOWN
59308,DOWN
59309,DOWN
59310,DOWN
59311,DOWN
59312,DOWN
59313,DOWN
59314,DOWN
59315,DOWN
59316,DOWN
59317,DOWN
59318,DOWN
59319,DOWN
59320,DOWN
59321,DOWN
59322,DOWN
59323,DOWN
59324,DOWN
59325,DOWN
59326,DOWN
59327,DOWN
59328,DOWN
59329,DOWN
59330,DOWN
59331,DOWN
59332,DOWN
59333,DOWN
59334,DOWN
59335,DOWN
59336,DOWN
59337,DOWN
59338,DOWN
59339,DOWN
59340,DOWN
59341,DOWN
59342,DOWN
59343,DOWN
59344,DOWN
59345,DOWN
59346,DOWN
59347,DOWN
59348,DOWN
59349,DOWN
59350,DOWN
59351,DOWN
59352,DOWN
59353,DOWN
59354,DOWN
59355,DOWN
59356,DOWN
59357,DOWN
59358,DOWN
59359,DOWN
59360,DOWN
59361,DOWN
59362,DOWN
59363,DOWN
59364,DOWN
59365,DOWN
59366,DOWN
59367,DOWN
59368,DOWN
59369,DOWN
59370,DOWN
59371,DOWN
59372,DOWN
59373,DOWN
59374,DOWN
59375,DOWN
59376,DOWN
59377,DOWN
59378,DOWN
59379,DOWN
59380,DOWN
59381,DOWN
59382,DOWN
59383,DOWN
59384,DOWN
59385,DOWN
59386,DOWN
59387,DOWN
59388,DOWN
59389,DOWN
59390,DOWN
59391,DOWN
59392,DOWN
59393,DOWN
59394,DOWN
59395,DOWN
59396,DOWN
59397,DOWN
59398,DOWN
59399,DOWN
59400,DOWN
59401,DOWN
59402,DOWN
59403,DOWN
59404,DOWN
59405,DOWN
59406,DOWN
59407,DOWN
59408,DOWN
59409,DOWN
59410,DOWN
59411,DOWN
59412,DOWN
59413,DOWN
59414,DOWN
59415,DOWN
59416,DOWN
59417,DOWN
59418,DOWN
59419,DOWN
59420,DOWN
59421,DOWN
59422,DOWN
59423,DOWN
59424,DOWN
59425,DOWN
59426,DOWN
59427,DOWN
59428,DOWN
59429,DOWN
59430,DOWN
59431,DOWN
59432,DOWN
59433,DOWN
59434,DOWN
59435,DOWN
59436,DOWN
59437,DOWN
59438,DOWN
59439,DOWN
59440,DOWN
59441,DOWN
59442,DOWN
59443,DOWN
59444,DOWN
59445,DOWN
59446,DOWN
59447,DOWN
59448,DOWN
59449,DOWN
59450,DOWN
59451,DOWN
59452,DOWN
59453,DOWN
59454,DOWN
59455,DOWN
59456,DOWN
59457,DOWN
59458,DOWN
59459,DOWN
59460,DOWN
59461,DOWN
59462,DOWN
59463,DOWN
59464,DOWN
59465,DOWN
59466,DOWN
59467,DOWN
59468,DOWN
59469,DOWN
59470,DOWN
59471,DOWN
59472,DOWN
59473,DOWN
59474,DOWN
59475,DOWN
59476,DOWN
59477,DOWN
59478,DOWN
59479,DOWN
59480,DOWN
59481,DOWN
59482,DOWN
59483,DOWN
59484,DOWN
59485,DOWN
59486,DOWN
59487,DOWN
59488,DOWN
59489,DOWN
59490,DOWN
59491,DOWN
59492,DOWN
59493,DOWN
59494,DOWN
59495,DOWN
59496,DOWN
59497,DOWN
59498,DOWN
59499,DOWN
59500,DOWN
59501,DOWN
59502,DOWN
59503,DOWN
59504,DOWN
59505,DOWN
59506,DOWN
59507,DOWN
59508,DOWN
59509,DOWN
59510,DOWN
59511,DOWN
59512,DOWN
59513,DOWN
59514,DOWN
59515,DOWN
59516,DOWN
59517,DOWN
